Entity,Code,Year,"Political corruption index (central estimate, aggregate: average)"
France,FRA,1956,0.086
France,FRA,1957,0.086
France,FRA,1958,0.082
France,FRA,1959,0.061
France,FRA,1960,0.061
France,FRA,1961,0.061
France,FRA,1962,0.061
France,FRA,1963,0.061
France,FRA,1964,0.061
France,FRA,1965,0.061
France,FRA,1966,0.061
France,FRA,1967,0.061
France,FRA,1968,0.061
France,FRA,1969,0.061
France,FRA,1970,0.061
France,FRA,1971,0.061
France,FRA,1972,0.061
France,FRA,1973,0.061
France,FRA,1974,0.061
France,FRA,1975,0.061
France,FRA,1976,0.061
France,FRA,1977,0.061
France,FRA,1978,0.061
France,FRA,1979,0.061
France,FRA,1980,0.061
France,FRA,1981,0.061
France,FRA,1982,0.061
France,FRA,1983,0.061
France,FRA,1984,0.061
France,FRA,1985,0.061
France,FRA,1986,0.061
France,FRA,1987,0.061
France,FRA,1988,0.061
France,FRA,1989,0.061
France,FRA,1990,0.061
France,FRA,1991,0.061
France,FRA,1992,0.061
France,FRA,1993,0.061
France,FRA,1994,0.061
France,FRA,1995,0.061
France,FRA,1996,0.061
France,FRA,1997,0.061
France,FRA,1998,0.061
France,FRA,1999,0.061
France,FRA,2000,0.061
France,FRA,2001,0.061
France,FRA,2002,0.061
France,FRA,2003,0.061
France,FRA,2004,0.061
France,FRA,2005,0.061
France,FRA,2006,0.061
France,FRA,2007,0.061
France,FRA,2008,0.061
France,FRA,2009,0.061
France,FRA,2010,0.061
France,FRA,2011,0.061
France,FRA,2012,0.061
France,FRA,2013,0.055
France,FRA,2014,0.055
France,FRA,2015,0.055
France,FRA,2016,0.055
France,FRA,2017,0.055
France,FRA,2018,0.062
France,FRA,2019,0.065
France,FRA,2020,0.058
France,FRA,2021,0.058
France,FRA,2022,0.05
France,FRA,2023,0.049
France,FRA,2024,0.053
Germany,DEU,1789,0.062
Germany,DEU,1790,0.062
Germany,DEU,1791,0.062
Germany,DEU,1792,0.062
Germany,DEU,1793,0.062
Germany,DEU,1794,0.062
Germany,DEU,1795,0.062
Germany,DEU,1796,0.062
Germany,DEU,1797,0.062
Germany,DEU,1798,0.062
Germany,DEU,1799,0.062
Germany,DEU,1800,0.062
Germany,DEU,1801,0.062
Germany,DEU,1802,0.062
Germany,DEU,1803,0.062
Germany,DEU,1804,0.062
Germany,DEU,1805,0.062
Germany,DEU,1806,0.062
Germany,DEU,1807,0.062
Germany,DEU,1808,0.062
Germany,DEU,1809,0.062
Germany,DEU,1810,0.062
Germany,DEU,1811,0.062
Germany,DEU,1812,0.062
Germany,DEU,1813,0.062
Germany,DEU,1814,0.062
Germany,DEU,1815,0.062
Germany,DEU,1816,0.062
Germany,DEU,1817,0.062
Germany,DEU,1818,0.062
Germany,DEU,1819,0.062
Germany,DEU,1820,0.062
Germany,DEU,1821,0.062
Germany,DEU,1822,0.062
Germany,DEU,1823,0.062
Germany,DEU,1824,0.062
Germany,DEU,1825,0.062
Germany,DEU,1826,0.062
Germany,DEU,1827,0.062
Germany,DEU,1828,0.062
Germany,DEU,1829,0.062
Germany,DEU,1830,0.062
Germany,DEU,1831,0.062
Germany,DEU,1832,0.062
Germany,DEU,1833,0.062
Germany,DEU,1834,0.062
Germany,DEU,1835,0.062
Germany,DEU,1836,0.062
Germany,DEU,1837,0.062
Germany,DEU,1838,0.062
Germany,DEU,1839,0.062
Germany,DEU,1840,0.062
Germany,DEU,1841,0.062
Germany,DEU,1842,0.062
Germany,DEU,1843,0.062
Germany,DEU,1844,0.062
Germany,DEU,1845,0.062
Germany,DEU,1846,0.062
Germany,DEU,1847,0.062
Germany,DEU,1848,0.076
Germany,DEU,1849,0.076
Germany,DEU,1850,0.076
Germany,DEU,1851,0.076
Germany,DEU,1852,0.076
Germany,DEU,1853,0.076
Germany,DEU,1854,0.076
Germany,DEU,1855,0.076
Germany,DEU,1856,0.076
Germany,DEU,1857,0.076
Germany,DEU,1858,0.076
Germany,DEU,1859,0.076
Germany,DEU,1860,0.076
Germany,DEU,1861,0.076
Germany,DEU,1862,0.076
Germany,DEU,1863,0.076
Germany,DEU,1864,0.076
Germany,DEU,1865,0.076
Germany,DEU,1866,0.076
Germany,DEU,1867,0.076
Germany,DEU,1868,0.076
Germany,DEU,1869,0.076
Germany,DEU,1870,0.076
Germany,DEU,1871,0.076
Germany,DEU,1872,0.076
Germany,DEU,1873,0.076
Germany,DEU,1874,0.076
Germany,DEU,1875,0.076
Germany,DEU,1876,0.076
Germany,DEU,1877,0.076
Germany,DEU,1878,0.076
Germany,DEU,1879,0.076
Germany,DEU,1880,0.076
Germany,DEU,1881,0.076
Germany,DEU,1882,0.076
Germany,DEU,1883,0.076
Germany,DEU,1884,0.076
Germany,DEU,1885,0.076
Germany,DEU,1886,0.076
Germany,DEU,1887,0.076
Germany,DEU,1888,0.076
Germany,DEU,1889,0.076
Germany,DEU,1890,0.076
Germany,DEU,1891,0.076
Germany,DEU,1892,0.076
Germany,DEU,1893,0.076
Germany,DEU,1894,0.076
Germany,DEU,1895,0.076
Germany,DEU,1896,0.076
Germany,DEU,1897,0.076
Germany,DEU,1898,0.076
Germany,DEU,1899,0.076
Germany,DEU,1900,0.076
Germany,DEU,1901,0.076
Germany,DEU,1902,0.076
Germany,DEU,1903,0.076
Germany,DEU,1904,0.076
Germany,DEU,1905,0.076
Germany,DEU,1906,0.076
Germany,DEU,1907,0.076
Germany,DEU,1908,0.076
Germany,DEU,1909,0.076
Germany,DEU,1910,0.076
Germany,DEU,1911,0.076
Germany,DEU,1912,0.076
Germany,DEU,1913,0.076
Germany,DEU,1914,0.086
Germany,DEU,1915,0.09
Germany,DEU,1916,0.093
Germany,DEU,1917,0.094
Germany,DEU,1918,0.107
Germany,DEU,1919,0.101
Germany,DEU,1920,0.084
Germany,DEU,1921,0.084
Germany,DEU,1922,0.084
Germany,DEU,1923,0.084
Germany,DEU,1924,0.084
Germany,DEU,1925,0.084
Germany,DEU,1926,0.084
Germany,DEU,1927,0.084
Germany,DEU,1928,0.084
Germany,DEU,1929,0.084
Germany,DEU,1930,0.084
Germany,DEU,1931,0.084
Germany,DEU,1932,0.097
Germany,DEU,1933,0.221
Germany,DEU,1934,0.27
Germany,DEU,1935,0.264
Germany,DEU,1936,0.264
Germany,DEU,1937,0.264
Germany,DEU,1938,0.264
Germany,DEU,1939,0.264
Germany,DEU,1940,0.264
Germany,DEU,1941,0.264
Germany,DEU,1942,0.264
Germany,DEU,1943,0.264
Germany,DEU,1944,0.264
Germany,DEU,1991,0.011
Germany,DEU,1992,0.011
Germany,DEU,1993,0.011
Germany,DEU,1994,0.011
Germany,DEU,1995,0.011
Germany,DEU,1996,0.011
Germany,DEU,1997,0.011
Germany,DEU,1998,0.011
Germany,DEU,1999,0.011
Germany,DEU,2000,0.011
Germany,DEU,2001,0.011
Germany,DEU,2002,0.011
Germany,DEU,2003,0.011
Germany,DEU,2004,0.011
Germany,DEU,2005,0.011
Germany,DEU,2006,0.011
Germany,DEU,2007,0.011
Germany,DEU,2008,0.011
Germany,DEU,2009,0.012
Germany,DEU,2010,0.012
Germany,DEU,2011,0.012
Germany,DEU,2012,0.012
Germany,DEU,2013,0.012
Germany,DEU,2014,0.012
Germany,DEU,2015,0.012
Germany,DEU,2016,0.012
Germany,DEU,2017,0.012
Germany,DEU,2018,0.013
Germany,DEU,2019,0.013
Germany,DEU,2020,0.016
Germany,DEU,2021,0.016
Germany,DEU,2022,0.018
Germany,DEU,2023,0.014
Germany,DEU,2024,0.02
Greece,GRC,1789,0.675
Greece,GRC,1790,0.675
Greece,GRC,1791,0.675
Greece,GRC,1792,0.675
Greece,GRC,1793,0.675
Greece,GRC,1794,0.675
Greece,GRC,1795,0.675
Greece,GRC,1796,0.675
Greece,GRC,1797,0.675
Greece,GRC,1798,0.675
Greece,GRC,1799,0.675
Greece,GRC,1800,0.675
Greece,GRC,1801,0.675
Greece,GRC,1802,0.675
Greece,GRC,1803,0.675
Greece,GRC,1804,0.675
Greece,GRC,1805,0.675
Greece,GRC,1806,0.675
Greece,GRC,1807,0.675
Greece,GRC,1808,0.675
Greece,GRC,1809,0.666
Greece,GRC,1810,0.666
Greece,GRC,1811,0.666
Greece,GRC,1812,0.666
Greece,GRC,1813,0.666
Greece,GRC,1814,0.666
Greece,GRC,1815,0.666
Greece,GRC,1816,0.666
Greece,GRC,1817,0.666
Greece,GRC,1818,0.666
Greece,GRC,1819,0.666
Greece,GRC,1820,0.666
Greece,GRC,1821,0.666
Greece,GRC,1822,0.54
Greece,GRC,1823,0.54
Greece,GRC,1824,0.54
Greece,GRC,1825,0.54
Greece,GRC,1826,0.54
Greece,GRC,1827,0.54
Greece,GRC,1828,0.54
Greece,GRC,1829,0.54
Greece,GRC,1830,0.54
Greece,GRC,1831,0.54
Greece,GRC,1832,0.54
Greece,GRC,1833,0.498
Greece,GRC,1834,0.498
Greece,GRC,1835,0.498
Greece,GRC,1836,0.498
Greece,GRC,1837,0.498
Greece,GRC,1838,0.498
Greece,GRC,1839,0.498
Greece,GRC,1840,0.498
Greece,GRC,1841,0.498
Greece,GRC,1842,0.498
Greece,GRC,1843,0.455
Greece,GRC,1844,0.455
Greece,GRC,1845,0.455
Greece,GRC,1846,0.455
Greece,GRC,1847,0.455
Greece,GRC,1848,0.455
Greece,GRC,1849,0.455
Greece,GRC,1850,0.455
Greece,GRC,1851,0.455
Greece,GRC,1852,0.455
Greece,GRC,1853,0.455
Greece,GRC,1854,0.455
Greece,GRC,1855,0.455
Greece,GRC,1856,0.455
Greece,GRC,1857,0.455
Greece,GRC,1858,0.455
Greece,GRC,1859,0.455
Greece,GRC,1860,0.455
Greece,GRC,1861,0.455
Greece,GRC,1862,0.455
Greece,GRC,1863,0.455
Greece,GRC,1864,0.455
Greece,GRC,1865,0.455
Greece,GRC,1866,0.455
Greece,GRC,1867,0.455
Greece,GRC,1868,0.455
Greece,GRC,1869,0.455
Greece,GRC,1870,0.455
Greece,GRC,1871,0.455
Greece,GRC,1872,0.455
Greece,GRC,1873,0.455
Greece,GRC,1874,0.455
Greece,GRC,1875,0.455
Greece,GRC,1876,0.455
Greece,GRC,1877,0.455
Greece,GRC,1878,0.455
Greece,GRC,1879,0.455
Greece,GRC,1880,0.455
Greece,GRC,1881,0.455
Greece,GRC,1882,0.455
Greece,GRC,1883,0.455
Greece,GRC,1884,0.455
Greece,GRC,1885,0.455
Greece,GRC,1886,0.455
Greece,GRC,1887,0.455
Greece,GRC,1888,0.455
Greece,GRC,1889,0.455
Greece,GRC,1890,0.455
Greece,GRC,1891,0.455
Greece,GRC,1892,0.455
Greece,GRC,1893,0.455
Greece,GRC,1894,0.455
Greece,GRC,1895,0.455
Greece,GRC,1896,0.455
Greece,GRC,1897,0.455
Greece,GRC,1898,0.455
Greece,GRC,1899,0.455
Greece,GRC,1900,0.455
Greece,GRC,1901,0.455
Greece,GRC,1902,0.455
Greece,GRC,1903,0.455
Greece,GRC,1904,0.455
Greece,GRC,1905,0.455
Greece,GRC,1906,0.455
Greece,GRC,1907,0.455
Greece,GRC,1908,0.455
Greece,GRC,1909,0.455
Greece,GRC,1910,0.455
Greece,GRC,1911,0.444
Greece,GRC,1912,0.444
Greece,GRC,1913,0.444
Greece,GRC,1914,0.444
Greece,GRC,1915,0.444
Greece,GRC,1916,0.444
Greece,GRC,1917,0.444
Greece,GRC,1918,0.444
Greece,GRC,1919,0.444
Greece,GRC,1920,0.448
Greece,GRC,1921,0.448
Greece,GRC,1922,0.448
Greece,GRC,1923,0.448
Greece,GRC,1924,0.448
Greece,GRC,1925,0.448
Greece,GRC,1926,0.487
Greece,GRC,1927,0.418
Greece,GRC,1928,0.418
Greece,GRC,1929,0.418
Greece,GRC,1930,0.418
Greece,GRC,1931,0.418
Greece,GRC,1932,0.418
Greece,GRC,1933,0.418
Greece,GRC,1934,0.418
Greece,GRC,1935,0.413
Greece,GRC,1936,0.524
Greece,GRC,1937,0.524
Greece,GRC,1938,0.524
Greece,GRC,1939,0.524
Greece,GRC,1940,0.553
Greece,GRC,1941,0.553
Greece,GRC,1942,0.553
Greece,GRC,1943,0.553
Greece,GRC,1944,0.553
Greece,GRC,1945,0.489
Greece,GRC,1946,0.429
Greece,GRC,1947,0.409
Greece,GRC,1948,0.409
Greece,GRC,1949,0.409
Greece,GRC,1950,0.409
Greece,GRC,1951,0.409
Greece,GRC,1952,0.409
Greece,GRC,1953,0.409
Greece,GRC,1954,0.347
Greece,GRC,1955,0.347
Greece,GRC,1956,0.347
Greece,GRC,1957,0.347
Greece,GRC,1958,0.347
Greece,GRC,1959,0.347
Greece,GRC,1960,0.347
Greece,GRC,1961,0.347
Greece,GRC,1962,0.347
Greece,GRC,1963,0.347
Greece,GRC,1964,0.347
Greece,GRC,1965,0.347
Greece,GRC,1966,0.339
Greece,GRC,1967,0.414
Greece,GRC,1968,0.497
Greece,GRC,1969,0.497
Greece,GRC,1970,0.497
Greece,GRC,1971,0.497
Greece,GRC,1972,0.497
Greece,GRC,1973,0.497
Greece,GRC,1974,0.486
Greece,GRC,1975,0.401
Greece,GRC,1976,0.271
Greece,GRC,1977,0.271
Greece,GRC,1978,0.271
Greece,GRC,1979,0.271
Greece,GRC,1980,0.271
Greece,GRC,1981,0.266
Greece,GRC,1982,0.266
Greece,GRC,1983,0.269
Greece,GRC,1984,0.269
Greece,GRC,1985,0.269
Greece,GRC,1986,0.269
Greece,GRC,1987,0.269
Greece,GRC,1988,0.269
Greece,GRC,1989,0.269
Greece,GRC,1990,0.269
Greece,GRC,1991,0.269
Greece,GRC,1992,0.269
Greece,GRC,1993,0.269
Greece,GRC,1994,0.269
Greece,GRC,1995,0.265
Greece,GRC,1996,0.265
Greece,GRC,1997,0.265
Greece,GRC,1998,0.253
Greece,GRC,1999,0.253
Greece,GRC,2000,0.253
Greece,GRC,2001,0.253
Greece,GRC,2002,0.253
Greece,GRC,2003,0.253
Greece,GRC,2004,0.253
Greece,GRC,2005,0.253
Greece,GRC,2006,0.253
Greece,GRC,2007,0.253
Greece,GRC,2008,0.257
Greece,GRC,2009,0.252
Greece,GRC,2010,0.212
Greece,GRC,2011,0.206
Greece,GRC,2012,0.211
Greece,GRC,2013,0.17
Greece,GRC,2014,0.17
Greece,GRC,2015,0.146
Greece,GRC,2016,0.146
Greece,GRC,2017,0.149
Greece,GRC,2018,0.169
Greece,GRC,2019,0.178
Greece,GRC,2020,0.213
Greece,GRC,2021,0.174
Greece,GRC,2022,0.253
Greece,GRC,2023,0.242
Greece,GRC,2024,0.238
Hungary,HUN,1789,0.224
Hungary,HUN,1790,0.224
Hungary,HUN,1791,0.224
Hungary,HUN,1792,0.224
Hungary,HUN,1793,0.224
Hungary,HUN,1794,0.224
Hungary,HUN,1795,0.224
Hungary,HUN,1796,0.224
Hungary,HUN,1797,0.224
Hungary,HUN,1798,0.224
Hungary,HUN,1799,0.224
Hungary,HUN,1800,0.224
Hungary,HUN,1801,0.224
Hungary,HUN,1802,0.224
Hungary,HUN,1803,0.224
Hungary,HUN,1804,0.224
Hungary,HUN,1805,0.224
Hungary,HUN,1806,0.224
Hungary,HUN,1807,0.224
Hungary,HUN,1808,0.224
Hungary,HUN,1809,0.224
Hungary,HUN,1810,0.224
Hungary,HUN,1811,0.224
Hungary,HUN,1812,0.224
Hungary,HUN,1813,0.224
Hungary,HUN,1814,0.224
Hungary,HUN,1815,0.224
Hungary,HUN,1816,0.224
Hungary,HUN,1817,0.224
Hungary,HUN,1818,0.224
Hungary,HUN,1819,0.224
Hungary,HUN,1820,0.224
Hungary,HUN,1821,0.224
Hungary,HUN,1822,0.224
Hungary,HUN,1823,0.224
Hungary,HUN,1824,0.224
Hungary,HUN,1825,0.224
Hungary,HUN,1826,0.224
Hungary,HUN,1827,0.224
Hungary,HUN,1828,0.224
Hungary,HUN,1829,0.224
Hungary,HUN,1830,0.224
Hungary,HUN,1831,0.224
Hungary,HUN,1832,0.224
Hungary,HUN,1833,0.224
Hungary,HUN,1834,0.224
Hungary,HUN,1835,0.224
Hungary,HUN,1836,0.224
Hungary,HUN,1837,0.224
Hungary,HUN,1838,0.224
Hungary,HUN,1839,0.224
Hungary,HUN,1840,0.224
Hungary,HUN,1841,0.224
Hungary,HUN,1842,0.224
Hungary,HUN,1843,0.224
Hungary,HUN,1844,0.224
Hungary,HUN,1845,0.224
Hungary,HUN,1846,0.224
Hungary,HUN,1847,0.224
Hungary,HUN,1848,0.203
Hungary,HUN,1849,0.203
Hungary,HUN,1850,0.197
Hungary,HUN,1851,0.197
Hungary,HUN,1852,0.197
Hungary,HUN,1853,0.197
Hungary,HUN,1854,0.197
Hungary,HUN,1855,0.197
Hungary,HUN,1856,0.197
Hungary,HUN,1857,0.197
Hungary,HUN,1858,0.197
Hungary,HUN,1859,0.197
Hungary,HUN,1860,0.197
Hungary,HUN,1861,0.186
Hungary,HUN,1862,0.186
Hungary,HUN,1863,0.197
Hungary,HUN,1864,0.197
Hungary,HUN,1865,0.197
Hungary,HUN,1866,0.197
Hungary,HUN,1867,0.294
Hungary,HUN,1868,0.294
Hungary,HUN,1869,0.294
Hungary,HUN,1870,0.294
Hungary,HUN,1871,0.294
Hungary,HUN,1872,0.294
Hungary,HUN,1873,0.294
Hungary,HUN,1874,0.294
Hungary,HUN,1875,0.294
Hungary,HUN,1876,0.294
Hungary,HUN,1877,0.294
Hungary,HUN,1878,0.294
Hungary,HUN,1879,0.294
Hungary,HUN,1880,0.294
Hungary,HUN,1881,0.294
Hungary,HUN,1882,0.294
Hungary,HUN,1883,0.294
Hungary,HUN,1884,0.294
Hungary,HUN,1885,0.294
Hungary,HUN,1886,0.294
Hungary,HUN,1887,0.294
Hungary,HUN,1888,0.294
Hungary,HUN,1889,0.294
Hungary,HUN,1890,0.294
Hungary,HUN,1891,0.294
Hungary,HUN,1892,0.294
Hungary,HUN,1893,0.294
Hungary,HUN,1894,0.294
Hungary,HUN,1895,0.294
Hungary,HUN,1896,0.294
Hungary,HUN,1897,0.294
Hungary,HUN,1898,0.294
Hungary,HUN,1899,0.294
Hungary,HUN,1900,0.294
Hungary,HUN,1901,0.294
Hungary,HUN,1902,0.294
Hungary,HUN,1903,0.294
Hungary,HUN,1904,0.294
Hungary,HUN,1905,0.294
Hungary,HUN,1906,0.294
Hungary,HUN,1907,0.294
Hungary,HUN,1908,0.294
Hungary,HUN,1909,0.294
Hungary,HUN,1910,0.294
Hungary,HUN,1911,0.294
Hungary,HUN,1912,0.294
Hungary,HUN,1913,0.294
Hungary,HUN,1914,0.294
Hungary,HUN,1915,0.294
Hungary,HUN,1916,0.294
Hungary,HUN,1917,0.294
Hungary,HUN,1918,0.294
Hungary,HUN,1919,0.306
Hungary,HUN,1920,0.283
Hungary,HUN,1921,0.283
Hungary,HUN,1922,0.273
Hungary,HUN,1923,0.27
Hungary,HUN,1924,0.27
Hungary,HUN,1925,0.27
Hungary,HUN,1926,0.27
Hungary,HUN,1927,0.27
Hungary,HUN,1928,0.27
Hungary,HUN,1929,0.27
Hungary,HUN,1930,0.27
Hungary,HUN,1931,0.27
Hungary,HUN,1932,0.27
Hungary,HUN,1933,0.27
Hungary,HUN,1934,0.27
Hungary,HUN,1935,0.27
Hungary,HUN,1936,0.27
Hungary,HUN,1937,0.27
Hungary,HUN,1938,0.27
Hungary,HUN,1939,0.27
Hungary,HUN,1940,0.27
Hungary,HUN,1941,0.261
Hungary,HUN,1942,0.272
Hungary,HUN,1943,0.272
Hungary,HUN,1944,0.39
Hungary,HUN,1945,0.486
Hungary,HUN,1946,0.457
Hungary,HUN,1947,0.444
Hungary,HUN,1948,0.455
Hungary,HUN,1949,0.454
Hungary,HUN,1950,0.41
Hungary,HUN,1951,0.41
Hungary,HUN,1952,0.41
Hungary,HUN,1953,0.41
Hungary,HUN,1954,0.41
Hungary,HUN,1955,0.379
Hungary,HUN,1956,0.379
Hungary,HUN,1957,0.379
Hungary,HUN,1958,0.345
Hungary,HUN,1959,0.36
Hungary,HUN,1960,0.353
Hungary,HUN,1961,0.353
Hungary,HUN,1962,0.353
Hungary,HUN,1963,0.353
Hungary,HUN,1964,0.353
Hungary,HUN,1965,0.353
Hungary,HUN,1966,0.353
Hungary,HUN,1967,0.353
Hungary,HUN,1968,0.359
Hungary,HUN,1969,0.359
Hungary,HUN,1970,0.371
Hungary,HUN,1971,0.371
Hungary,HUN,1972,0.371
Hungary,HUN,1973,0.371
Hungary,HUN,1974,0.371
Hungary,HUN,1975,0.378
Hungary,HUN,1976,0.378
Hungary,HUN,1977,0.378
Hungary,HUN,1978,0.378
Hungary,HUN,1979,0.408
Hungary,HUN,1980,0.441
Hungary,HUN,1981,0.441
Hungary,HUN,1982,0.441
Hungary,HUN,1983,0.448
Hungary,HUN,1984,0.448
Hungary,HUN,1985,0.448
Hungary,HUN,1986,0.448
Hungary,HUN,1987,0.442
Hungary,HUN,1988,0.442
Hungary,HUN,1989,0.448
Hungary,HUN,1990,0.261
Hungary,HUN,1991,0.252
Hungary,HUN,1992,0.262
Hungary,HUN,1993,0.252
Hungary,HUN,1994,0.244
Hungary,HUN,1995,0.244
Hungary,HUN,1996,0.244
Hungary,HUN,1997,0.244
Hungary,HUN,1998,0.244
Hungary,HUN,1999,0.271
Hungary,HUN,2000,0.276
Hungary,HUN,2001,0.276
Hungary,HUN,2002,0.276
Hungary,HUN,2003,0.274
Hungary,HUN,2004,0.274
Hungary,HUN,2005,0.274
Hungary,HUN,2006,0.274
Hungary,HUN,2007,0.285
Hungary,HUN,2008,0.285
Hungary,HUN,2009,0.275
Hungary,HUN,2010,0.351
Hungary,HUN,2011,0.388
Hungary,HUN,2012,0.407
Hungary,HUN,2013,0.435
Hungary,HUN,2014,0.442
Hungary,HUN,2015,0.451
Hungary,HUN,2016,0.453
Hungary,HUN,2017,0.466
Hungary,HUN,2018,0.469
Hungary,HUN,2019,0.469
Hungary,HUN,2020,0.48
Hungary,HUN,2021,0.476
Hungary,HUN,2022,0.505
Hungary,HUN,2023,0.505
Hungary,HUN,2024,0.495
Iceland,ISL,1900,0.041
Iceland,ISL,1901,0.041
Iceland,ISL,1902,0.041
Iceland,ISL,1903,0.041
Iceland,ISL,1904,0.041
Iceland,ISL,1905,0.041
Iceland,ISL,1906,0.041
Iceland,ISL,1907,0.041
Iceland,ISL,1908,0.041
Iceland,ISL,1909,0.041
Iceland,ISL,1910,0.041
Iceland,ISL,1911,0.041
Iceland,ISL,1912,0.041
Iceland,ISL,1913,0.041
Iceland,ISL,1914,0.041
Iceland,ISL,1915,0.041
Iceland,ISL,1916,0.041
Iceland,ISL,1917,0.041
Iceland,ISL,1918,0.041
Iceland,ISL,1919,0.041
Iceland,ISL,1920,0.041
Iceland,ISL,1921,0.041
Iceland,ISL,1922,0.041
Iceland,ISL,1923,0.041
Iceland,ISL,1924,0.041
Iceland,ISL,1925,0.041
Iceland,ISL,1926,0.041
Iceland,ISL,1927,0.041
Iceland,ISL,1928,0.041
Iceland,ISL,1929,0.041
Iceland,ISL,1930,0.038
Iceland,ISL,1931,0.038
Iceland,ISL,1932,0.038
Iceland,ISL,1933,0.038
Iceland,ISL,1934,0.038
Iceland,ISL,1935,0.038
Iceland,ISL,1936,0.033
Iceland,ISL,1937,0.033
Iceland,ISL,1938,0.033
Iceland,ISL,1939,0.033
Iceland,ISL,1940,0.033
Iceland,ISL,1941,0.033
Iceland,ISL,1942,0.033
Iceland,ISL,1943,0.033
Iceland,ISL,1944,0.033
Iceland,ISL,1945,0.028
Iceland,ISL,1946,0.022
Iceland,ISL,1947,0.022
Iceland,ISL,1948,0.022
Iceland,ISL,1949,0.022
Iceland,ISL,1950,0.022
Iceland,ISL,1951,0.022
Iceland,ISL,1952,0.022
Iceland,ISL,1953,0.022
Iceland,ISL,1954,0.022
Iceland,ISL,1955,0.022
Iceland,ISL,1956,0.022
Iceland,ISL,1957,0.022
Iceland,ISL,1958,0.022
Iceland,ISL,1959,0.022
Iceland,ISL,1960,0.022
Iceland,ISL,1961,0.022
Iceland,ISL,1962,0.022
Iceland,ISL,1963,0.022
Iceland,ISL,1964,0.022
Iceland,ISL,1965,0.022
Iceland,ISL,1966,0.022
Iceland,ISL,1967,0.022
Iceland,ISL,1968,0.022
Iceland,ISL,1969,0.022
Iceland,ISL,1970,0.022
Iceland,ISL,1971,0.022
Iceland,ISL,1972,0.022
Iceland,ISL,1973,0.022
Iceland,ISL,1974,0.022
Iceland,ISL,1975,0.022
Iceland,ISL,1976,0.022
Iceland,ISL,1977,0.022
Iceland,ISL,1978,0.022
Iceland,ISL,1979,0.022
Iceland,ISL,1980,0.022
Iceland,ISL,1981,0.022
Iceland,ISL,1982,0.022
Iceland,ISL,1983,0.022
Iceland,ISL,1984,0.022
Iceland,ISL,1985,0.022
Iceland,ISL,1986,0.022
Iceland,ISL,1987,0.016
Iceland,ISL,1988,0.016
Iceland,ISL,1989,0.016
Iceland,ISL,1990,0.013
Iceland,ISL,1991,0.013
Iceland,ISL,1992,0.013
Iceland,ISL,1993,0.013
Iceland,ISL,1994,0.013
Iceland,ISL,1995,0.013
Iceland,ISL,1996,0.013
Iceland,ISL,1997,0.013
Iceland,ISL,1998,0.013
Iceland,ISL,1999,0.013
Iceland,ISL,2000,0.013
Iceland,ISL,2001,0.013
Iceland,ISL,2002,0.013
Iceland,ISL,2003,0.013
Iceland,ISL,2004,0.013
Iceland,ISL,2005,0.013
Iceland,ISL,2006,0.013
Iceland,ISL,2007,0.013
Iceland,ISL,2008,0.013
Iceland,ISL,2009,0.013
Iceland,ISL,2010,0.013
Iceland,ISL,2011,0.013
Iceland,ISL,2012,0.013
Iceland,ISL,2013,0.012
Iceland,ISL,2014,0.012
Iceland,ISL,2015,0.012
Iceland,ISL,2016,0.012
Iceland,ISL,2017,0.012
Iceland,ISL,2018,0.012
Iceland,ISL,2019,0.012
Iceland,ISL,2020,0.012
Iceland,ISL,2021,0.022
Iceland,ISL,2022,0.022
Iceland,ISL,2023,0.022
Iceland,ISL,2024,0.022
India,IND,1790,0.451
India,IND,1791,0.451
India,IND,1792,0.451
India,IND,1793,0.451
India,IND,1794,0.451
India,IND,1795,0.451
India,IND,1796,0.451
India,IND,1797,0.451
India,IND,1798,0.451
India,IND,1799,0.451
India,IND,1800,0.451
India,IND,1801,0.451
India,IND,1802,0.451
India,IND,1803,0.451
India,IND,1804,0.451
India,IND,1805,0.451
India,IND,1806,0.451
India,IND,1807,0.451
India,IND,1808,0.451
India,IND,1809,0.451
India,IND,1810,0.451
India,IND,1811,0.451
India,IND,1812,0.451
India,IND,1813,0.451
India,IND,1814,0.451
India,IND,1815,0.451
India,IND,1816,0.451
India,IND,1817,0.451
India,IND,1818,0.451
India,IND,1819,0.451
India,IND,1820,0.451
India,IND,1821,0.451
India,IND,1822,0.451
India,IND,1823,0.451
India,IND,1824,0.451
India,IND,1825,0.451
India,IND,1826,0.451
India,IND,1827,0.451
India,IND,1828,0.451
India,IND,1829,0.451
India,IND,1830,0.451
India,IND,1831,0.451
India,IND,1832,0.451
India,IND,1833,0.451
India,IND,1834,0.317
India,IND,1835,0.317
India,IND,1836,0.317
India,IND,1837,0.317
India,IND,1838,0.317
India,IND,1839,0.317
India,IND,1840,0.317
India,IND,1841,0.317
India,IND,1842,0.317
India,IND,1843,0.317
India,IND,1844,0.317
India,IND,1845,0.317
India,IND,1846,0.317
India,IND,1847,0.317
India,IND,1848,0.317
India,IND,1849,0.317
India,IND,1850,0.317
India,IND,1851,0.317
India,IND,1852,0.317
India,IND,1853,0.317
India,IND,1854,0.317
India,IND,1855,0.317
India,IND,1856,0.317
India,IND,1857,0.317
India,IND,1858,0.317
India,IND,1859,0.023
India,IND,1860,0.023
India,IND,1861,0.023
India,IND,1862,0.023
India,IND,1863,0.023
India,IND,1864,0.023
